LoanID,PaymentMonth,ScheduledAmount,AmountPaid,PaymentStatus
LN-103630,7,330.97,328.49,On-Time
LN-103630,8,330.97,0.0,Missed
LN-103630,9,330.97,0.0,Missed
LN-103630,10,330.97,328.97,On-Time
LN-103630,11,330.97,0.0,Missed
LN-103630,12,330.97,326.95,Late
LN-103631,1,414.99,,Missed
LN-103631,2,414.99,408.15,Late
LN-103631,3,414.99,413.19,On-Time
LN-103631,4,414.99,410.2,On-Time
LN-103631,5,414.99,0.0,Missed
LN-103631,6,414.99,413.75,On-Time
LN-103631,7,414.99,,Missed
LN-103631,8,414.99,410.56,Late
LN-103631,9,414.99,413.29,On-Time
LN-103631,10,414.99,0.0,Missed
LN-103631,11,414.99,,Missed
LN-103631,12,414.99,0.0,Missed
LN-103632,1,122.28,120.55,on-time
LN-103632,2,122.28,,Missed
LN-103632,3,122.28,121.61,On-Time
LN-103632,4,122.28,121.85,On-Time
LN-103632,5,122.28,121.66,On-Time
LN-103632,6,122.28,120.85,On-Time
LN-103632,7,122.28,121.28,On-Time
LN-103632,8,122.28,122.17,On-Time
LN-103632,9,122.28,121.45,On-Time
LN-103632,10,122.28,120.34,On-Time
LN-103632,11,122.28,121.67,On-Time
LN-103632,12,122.28,120.79,On-Time
LN-103633,1,152.31,150.24,Late
LN-103633,2,152.31,150.5,On-Time
LN-103633,3,152.31,149.6,On-Time
LN-103633,4,152.31,151.96,On-Time
LN-103633,5,152.31,152.14,On-Time
LN-103633,6,152.31,149.5,On-Time
LN-103633,7,152.31,0.0,Missed
LN-103633,8,152.31,152.06,On-Time
LN-103633,9,152.31,151.03,On-Time
LN-103633,10,152.31,149.56,On-Time
LN-103633,11,152.31,151.08,On-Time
LN-103633,12,152.31,0.0,MISSED
LN-103634,1,972.86,953.57,On-Time
LN-103634,2,972.86,954.29,On-Time
LN-103634,3,972.86,961.19,On-Time
LN-103634,4,972.86,967.56,On-Time
LN-103634,5,972.86,972.68,On-Time
LN-103634,6,972.86,964.17,On-Time
LN-103634,7,972.86,960.37,On-Time
LN-103634,8,972.86,958.24,On-Time
LN-103634,9,972.86,962.89,On-Time
LN-103634,10,972.86,959.11,On-Time
LN-103634,11,972.86,963.53,On-Time
LN-103634,12,972.86,962.03,On-Time
LN-103635,1,787.75,772.15,On-Time
LN-103635,2,787.75,779.21,On-Time
LN-103635,3,787.75,786.58,On-Time
LN-103635,4,787.75,782.47,On-Time
LN-103635,5,787.75,787.11,On-Time
LN-103635,6,787.75,0.0,Missed
LN-103635,7,787.75,,Missed
LN-103635,8,787.75,775.0,On-Time
LN-103635,9,787.75,785.19,Late
LN-103635,10,787.75,777.09,Late
LN-103635,11,787.75,785.73,On-Time
LN-103635,12,787.75,,missed
LN-103636,1,328.62,323.03,On-Time
LN-103636,2,328.62,322.4,Late
LN-103636,3,328.62,326.75,On-Time
LN-103636,4,328.62,326.01,On-Time
LN-103636,5,328.62,322.71,On-Time
LN-103636,6,328.62,323.32,On-Time
LN-103636,7,328.62,328.22,On-Time
LN-103636,8,328.62,326.37,On-Time
LN-103636,9,328.62,325.33,On-Time
LN-103636,10,328.62,326.92,On-Time
LN-103636,11,328.62,328.17,On-Time
LN-103636,12,328.62,324.34,On-Time
LN-103637,1,199.78,198.92,On-Time
LN-103637,2,199.78,197.83,On-Time
LN-103637,3,199.78,196.17,On-Time
LN-103637,4,199.78,197.25,On-Time
LN-103637,5,199.78,197.42,On-Time
LN-103637,6,199.78,196.89,On-Time
LN-103637,7,199.78,197.88,On-Time
LN-103637,8,199.78,198.2,On-Time
LN-103637,9,199.78,198.84,on-time
LN-103637,10,199.78,195.91,On-Time
LN-103637,11,199.78,198.92,On-Time
LN-103637,12,199.78,198.91,On-Time
LN-103638,1,194.73,190.97,On-Time
LN-103638,2,194.73,193.92,On-Time
LN-103638,3,194.73,,Missed
LN-103638,4,194.73,193.58,On-Time
LN-103638,5,194.73,,Missed
LN-103638,6,194.73,191.89,On-Time
LN-103638,7,194.73,193.43,On-Time
LN-103638,8,194.73,194.4,On-Time
LN-103638,9,194.73,,Missed
LN-103638,10,194.73,191.48,Late
LN-103638,11,194.73,193.98,On-Time
LN-103638,12,194.73,194.28,On-Time
LN-103639,1,286.93,285.91,Late
LN-103639,2,286.93,282.86,Late
LN-103639,3,286.93,282.21,On-Time
LN-103639,4,286.93,282.97,On-Time
LN-103639,5,286.93,283.7,On-Time
LN-103639,6,286.93,283.86,On-Time
LN-103639,7,286.93,286.24,On-Time
LN-103639,8,286.93,284.57,On-Time
LN-103639,9,286.93,284.87,On-Time
LN-103639,10,286.93,282.47,On-Time
LN-103639,11,286.93,282.98,On-Time
LN-103639,12,286.93,284.57,On-Time
LN-103640,1,628.02,621.93,On-Time
LN-103640,2,628.02,625.18,On-Time
LN-103640,3,628.02,619.92,On-Time
LN-103640,4,628.02,626.32,On-Time
LN-103640,5,628.02,618.62,On-Time
LN-103640,6,628.02,624.32,On-Time
LN-103640,7,628.02,617.2,On-Time
LN-103640,8,628.02,621.98,On-Time
LN-103640,9,628.02,622.89,On-Time
LN-103640,10,628.02,621.17,Late
LN-103640,11,628.02,615.91,On-Time
LN-103640,12,628.02,624.11,On-Time
LN-103641,1,119.39,118.12,On-Time
LN-103641,2,119.39,119.39,On-Time
LN-103641,3,119.39,117.73,On-Time
LN-103641,4,119.39,119.22,On-Time
LN-103641,5,119.39,117.6,On-Time
LN-103641,6,119.39,118.41,On-Time
LN-103641,7,119.39,118.41,On-Time
LN-103641,8,119.39,118.74,On-Time
LN-103641,9,119.39,119.24,On-Time
LN-103641,10,119.39,118.08,On-Time
LN-103641,11,119.39,118.05,On-Time
LN-103641,12,119.39,118.4,on-time
LN-103642,1,551.08,542.71,On-Time
LN-103642,2,551.08,550.12,On-Time
LN-103642,3,551.08,546.15,On-Time
LN-103642,4,551.08,548.38,On-Time
LN-103642,5,551.08,549.99,On-Time
LN-103642,6,551.08,548.21,On-Time
LN-103642,7,551.08,547.25,On-Time
LN-103642,8,551.08,546.4,On-Time
LN-103642,9,551.08,547.32,On-Time
LN-103642,10,551.08,546.09,On-Time
LN-103642,11,551.08,,Missed
LN-103642,12,551.08,549.96,On-Time
LN-103643,1,218.94,218.21,On-Time
LN-103643,2,218.94,218.75,On-Time
LN-103643,3,218.94,218.92,Late
LN-103643,4,218.94,216.73,On-Time
LN-103643,5,218.94,217.97,On-Time
LN-103643,6,218.94,218.87,On-Time
LN-103643,7,218.94,217.53,On-Time
LN-103643,8,218.94,218.24,On-Time
LN-103643,9,218.94,214.93,On-Time
LN-103643,10,218.94,216.05,On-Time
LN-103643,11,218.94,214.86,On-Time
LN-103643,12,218.94,218.53,On-Time
LN-103644,1,333.77,328.92,on-time
LN-103644,2,333.77,332.02,Late
LN-103644,3,333.77,333.09,On-Time
LN-103644,4,333.77,330.13,On-Time
LN-103644,5,333.77,330.49,On-Time
LN-103644,6,333.77,333.51,On-Time
LN-103644,7,333.77,331.92,On-Time
LN-103644,8,333.77,327.35,On-Time
LN-103644,9,333.77,328.23,On-Time
LN-103644,10,333.77,327.37,On-Time
LN-103644,11,333.77,329.23,On-Time
LN-103644,12,333.77,332.55,On-Time
LN-103645,1,508.43,503.49,On-Time
LN-103645,2,508.43,507.65,On-Time
LN-103645,3,508.43,506.46,On-Time
LN-103645,4,508.43,501.98,Late
LN-103645,5,508.43,504.97,On-Time
LN-103645,6,508.43,502.92,On-Time
LN-103645,7,508.43,508.03,On-Time
LN-103645,8,508.43,498.39,LATE
LN-103645,9,508.43,499.48,On-Time
LN-103645,10,508.43,500.65,On-Time
LN-103645,11,508.43,502.54,On-Time
LN-103645,12,508.43,506.86,On-Time
LN-103646,1,68.29,68.04,On-Time
LN-103646,2,68.29,68.01,On-Time
LN-103646,3,68.29,68.17,On-Time
LN-103646,4,68.29,67.06,On-Time
LN-103646,5,68.29,67.06,ON-TIME
LN-103646,6,68.29,67.73,On-Time
LN-103646,7,68.29,66.94,On-Time
LN-103646,8,68.29,67.87,Late
LN-103646,9,68.29,67.34,On-Time
LN-103646,10,68.29,67.5,On-Time
LN-103646,11,68.29,67.05,On-Time
LN-103646,12,68.29,68.02,On-Time
LN-103647,1,1381.59,1361.49,On-Time
LN-103647,2,1381.59,1361.34,On-Time
LN-103647,3,1381.59,1375.02,On-Time
LN-103647,4,1381.59,1356.08,On-Time
LN-103647,5,1381.59,1376.75,On-Time
LN-103647,6,1381.59,1358.56,On-Time
LN-103647,7,1381.59,1380.79,Late
LN-103647,8,1381.59,1376.96,On-Time
LN-103647,9,1381.59,1354.09,on-time
LN-103647,10,1381.59,1376.36,On-Time
LN-103647,11,1381.59,1365.98,On-Time
LN-103647,12,1381.59,1368.77,On-Time
LN-103648,1,929.0,917.87,Late
LN-103648,2,929.0,914.83,On-Time
LN-103648,3,929.0,922.33,On-Time
LN-103648,4,929.0,912.63,Late
LN-103648,5,929.0,920.02,On-Time
LN-103648,6,929.0,916.04,On-Time
LN-103648,7,929.0,911.08,On-Time
LN-103648,8,929.0,917.86,On-Time
LN-103648,9,929.0,916.71,On-Time
LN-103648,10,929.0,914.43,On-Time
LN-103648,11,929.0,914.74,On-Time
LN-103648,12,929.0,928.82,On-Time
LN-103649,1,474.64,467.53,On-Time
LN-103649,2,474.64,469.26,On-Time
LN-103649,3,474.64,473.1,On-Time
LN-103649,4,474.64,470.7,On-Time
LN-103649,5,474.64,473.03,On-Time
LN-103649,6,474.64,473.25,On-Time
LN-103649,7,474.64,471.27,On-Time
LN-103649,8,474.64,471.12,On-Time
LN-103649,9,474.64,467.91,On-Time
LN-103649,10,474.64,466.36,On-Time
LN-103649,11,474.64,467.99,On-Time
LN-103649,12,474.64,467.27,On-Time
LN-103650,1,51.03,50.61,On-Time
LN-103650,2,51.03,50.25,On-Time
LN-103650,3,51.03,51.03,On-Time
LN-103650,4,51.03,50.69,On-Time
LN-103650,5,51.03,50.64,On-Time
LN-103650,6,51.03,50.06,On-Time
LN-103650,7,51.03,50.29,On-Time
LN-103650,8,51.03,50.08,On-Time
LN-103650,9,51.03,50.13,On-Time
LN-103650,10,51.03,50.85,On-Time
LN-103650,11,51.03,50.55,On-Time
LN-103650,12,51.03,50.2,On-Time
LN-103651,1,473.94,470.58,On-Time
LN-103651,2,473.94,467.54,On-Time
LN-103651,3,473.94,464.87,On-Time
LN-103651,4,473.94,464.7,Late
LN-103651,5,473.94,0.0,Missed
LN-103651,6,473.94,,Missed
LN-103651,7,473.94,468.58,On-Time
LN-103651,8,473.94,472.04,On-Time
LN-103651,9,473.94,471.95,On-Time
LN-103651,10,473.94,472.95,On-Time
LN-103651,11,473.94,470.47,Late
LN-103651,12,473.94,467.25,On-Time
LN-103652,1,240.74,236.14,On-Time
LN-103652,2,240.74,237.14,On-Time
LN-103652,3,240.74,236.14,On-Time
LN-103652,4,240.74,239.22,On-Time
LN-103652,5,240.74,240.69,On-Time
LN-103652,6,240.74,236.6,On-Time
LN-103652,7,240.74,237.09,On-Time
LN-103652,8,240.74,240.06,On-Time
LN-103652,9,240.74,240.29,On-Time
LN-103652,10,240.74,238.47,Late
LN-103652,11,240.74,236.04,On-Time
LN-103652,12,240.74,239.52,On-Time
LN-103653,1,588.1,583.12,On-Time
LN-103653,2,588.1,585.01,On-Time
LN-103653,3,588.1,,Missed
LN-103653,4,588.1,582.37,On-Time
LN-103653,5,588.1,587.51,On-Time
LN-103653,6,588.1,587.28,On-Time
LN-103653,7,588.1,581.16,On-Time
LN-103653,8,588.1,582.98,On-Time
LN-103653,9,588.1,0.0,Missed
LN-103653,10,588.1,,Missed
LN-103653,11,588.1,582.23,On-Time
LN-103653,12,588.1,,Missed
LN-103654,1,588.01,580.05,On-Time
LN-103654,2,588.01,578.82,On-Time
LN-103654,3,588.01,580.97,On-Time
LN-103654,4,588.01,577.42,On-Time
LN-103654,5,588.01,581.36,On-Time
LN-103654,6,588.01,584.29,Late
LN-103654,7,588.01,579.42,On-Time
LN-103654,8,588.01,585.37,On-Time
LN-103654,9,588.01,584.43,On-Time
LN-103654,10,588.01,586.71,On-Time
LN-103654,11,588.01,585.38,ON-TIME
LN-103654,12,588.01,587.26,On-Time
LN-103655,1,366.74,366.68,On-Time
LN-103655,2,366.74,364.57,On-Time
LN-103655,3,366.74,363.15,On-Time
LN-103655,4,366.74,362.16,On-Time
LN-103655,5,366.74,363.49,On-Time
LN-103655,6,366.74,366.56,On-Time
LN-103655,7,366.74,361.74,On-Time
LN-103655,8,366.74,365.32,On-Time
LN-103655,9,366.74,363.29,On-Time
LN-103655,10,366.74,360.67,On-Time
LN-103655,11,366.74,361.84,On-Time
LN-103655,12,366.74,363.95,late
LN-103656,1,458.76,457.01,Late
LN-103656,2,458.76,,Missed
LN-103656,3,458.76,452.15,On-Time
LN-103656,4,458.76,450.88,On-Time
LN-103656,5,458.76,454.44,On-Time
LN-103656,6,458.76,454.92,On-Time
LN-103656,7,458.76,454.22,On-Time
LN-103656,8,458.76,455.3,on-time
LN-103656,9,458.76,452.62,On-Time
LN-103656,10,458.76,453.96,On-Time
LN-103656,11,458.76,455.51,on-time
LN-103656,12,458.76,457.0,On-Time
LN-103657,1,252.72,,Missed
LN-103657,2,252.72,249.55,On-Time
LN-103657,3,252.72,251.31,On-Time
LN-103657,4,252.72,248.73,On-Time
LN-103657,5,252.72,248.82,On-Time
LN-103657,6,252.72,248.21,On-Time
LN-103657,7,252.72,250.76,On-Time
LN-103657,8,252.72,250.72,On-Time
LN-103657,9,252.72,248.84,On-Time
LN-103657,10,252.72,247.92,On-Time
LN-103657,11,252.72,249.7,On-Time
LN-103657,12,252.72,247.82,On-Time
LN-103658,1,121.89,120.08,On-Time
LN-103658,2,121.89,119.54,On-Time
LN-103658,3,121.89,120.42,on-time
LN-103658,4,121.89,120.75,On-Time
LN-103658,5,121.89,120.91,On-Time
LN-103658,6,121.89,121.32,On-Time
LN-103658,7,121.89,121.25,On-Time
LN-103658,8,121.89,120.64,On-Time
LN-103658,9,121.89,120.14,On-Time
LN-103658,10,121.89,120.89,On-Time
LN-103658,11,121.89,120.35,On-Time
LN-103658,12,121.89,119.64,On-Time
LN-103659,1,1429.15,1407.4,On-Time
LN-103659,2,1429.15,,Missed
LN-103659,3,1429.15,1420.87,On-Time
LN-103659,4,1429.15,1423.29,On-Time
LN-103659,5,1429.15,,Missed
LN-103659,6,1429.15,1410.72,On-Time
LN-103659,7,1429.15,1404.71,On-Time
LN-103659,8,1429.15,1425.27,On-Time
LN-103659,9,1429.15,0.0,Missed
LN-103659,10,1429.15,1416.78,On-Time
LN-103659,11,1429.15,1427.81,On-Time
LN-103659,12,1429.15,0.0,Missed
LN-103660,1,417.54,413.46,On-Time
LN-103660,2,417.54,413.4,On-Time
LN-103660,3,417.54,409.43,On-Time
LN-103660,4,417.54,411.28,On-Time
LN-103660,5,417.54,413.15,On-Time
LN-103660,6,417.54,414.09,On-Time
LN-103660,7,417.54,417.43,On-Time
LN-103660,8,417.54,416.99,On-Time
LN-103660,9,417.54,410.28,On-Time
LN-103660,10,417.54,411.95,On-Time
LN-103660,11,417.54,414.38,On-Time
LN-103660,12,417.54,411.75,On-Time
LN-103661,1,433.87,430.62,On-Time
LN-103661,2,433.87,430.27,On-Time
LN-103661,3,433.87,425.73,On-Time
LN-103661,4,433.87,426.36,On-Time
LN-103661,5,433.87,427.86,On-Time
LN-103661,6,433.87,430.07,On-Time
LN-103661,7,433.87,425.67,Late
LN-103661,8,433.87,427.58,On-Time
LN-103661,9,433.87,429.8,On-Time
LN-103661,10,433.87,428.58,on-time
LN-103661,11,433.87,426.83,On-Time
LN-103661,12,433.87,428.98,On-Time
LN-103662,1,538.95,528.97,On-Time
LN-103662,2,538.95,537.86,On-Time
LN-103662,3,538.95,537.17,On-Time
LN-103662,4,538.95,538.24,On-Time
LN-103662,5,538.95,531.97,On-Time
LN-103662,6,538.95,529.59,On-Time
LN-103662,7,538.95,529.12,On-Time
LN-103662,8,538.95,536.17,On-Time
LN-103662,9,538.95,536.79,On-Time
LN-103662,10,538.95,535.26,On-Time
LN-103662,11,538.95,534.63,On-Time
LN-103662,12,538.95,528.44,On-Time
LN-103663,1,646.56,634.15,On-Time
LN-103663,2,646.56,645.52,On-Time
LN-103663,3,646.56,645.8,On-Time
LN-103663,4,646.56,644.58,On-Time
LN-103663,5,646.56,635.9,On-Time
LN-103663,6,646.56,635.03,On-Time
LN-103663,7,646.56,643.86,On-Time
LN-103663,8,646.56,642.59,On-Time
LN-103663,9,646.56,642.02,Late
LN-103663,10,646.56,640.23,On-Time
LN-103663,11,646.56,643.63,On-Time
LN-103663,12,646.56,639.54,Late
LN-103664,1,185.75,184.93,Late
LN-103664,2,185.75,183.0,On-Time
LN-103664,3,185.75,184.05,On-Time
LN-103664,4,185.75,0.0,Missed
LN-103664,5,185.75,184.53,On-Time
LN-103664,6,185.75,182.64,On-Time
LN-103664,7,185.75,0.0,Missed
LN-103664,8,185.75,183.76,On-Time
LN-103664,9,185.75,183.68,On-Time
LN-103664,10,185.75,,Missed
LN-103664,11,185.75,183.16,On-Time
LN-103664,12,185.75,182.32,On-Time
LN-103665,1,145.21,145.1,On-Time
LN-103665,2,145.21,143.06,On-Time
LN-103665,3,145.21,144.5,On-Time
LN-103665,4,145.21,144.76,On-Time
LN-103665,5,145.21,142.7,On-Time
LN-103665,6,145.21,145.02,On-Time
LN-103665,7,145.21,144.08,On-Time
LN-103665,8,145.21,144.63,On-Time
LN-103665,9,145.21,,MISSED
LN-103665,10,145.21,142.45,Late
LN-103665,11,145.21,143.97,On-Time
LN-103665,12,145.21,143.34,On-Time
LN-103666,1,604.47,597.51,On-Time
LN-103666,2,604.47,593.27,On-Time
LN-103666,3,604.47,594.66,On-Time
LN-103666,4,604.47,600.35,On-Time
LN-103666,5,604.47,594.04,On-Time
LN-103666,6,604.47,594.76,On-Time
LN-103666,7,604.47,595.2,On-Time
LN-103666,8,604.47,604.34,On-Time
LN-103666,9,604.47,593.32,On-Time
LN-103666,10,604.47,595.92,On-Time
LN-103666,11,604.47,599.1,On-Time
LN-103666,12,604.47,599.74,On-Time
LN-103667,1,759.75,750.07,On-Time
LN-103667,2,759.75,753.0,On-Time
LN-103667,3,759.75,754.98,On-Time
LN-103667,4,759.75,746.9,Late
LN-103667,5,759.75,756.44,On-Time
LN-103667,6,759.75,755.41,On-Time
LN-103667,7,759.75,753.52,Late
LN-103667,8,759.75,751.14,Late
LN-103667,9,759.75,753.34,On-Time
LN-103667,10,759.75,757.39,On-Time
LN-103667,11,759.75,745.77,On-Time
LN-103667,12,759.75,751.15,On-Time
LN-103668,1,845.37,830.79,On-Time
LN-103668,2,845.37,0.0,Missed
LN-103668,3,845.37,835.58,On-Time
LN-103668,4,845.37,830.94,On-Time
LN-103668,5,845.37,837.93,On-Time
LN-103668,6,845.37,841.27,On-Time
LN-103668,7,845.37,840.73,On-Time
LN-103668,8,845.37,835.96,On-Time
LN-103668,9,845.37,828.47,On-Time
LN-103668,10,845.37,839.06,On-Time
LN-103668,11,845.37,838.04,On-Time
LN-103668,12,845.37,840.45,On-Time
LN-103669,1,882.64,876.81,On-Time
LN-103669,2,882.64,871.68,On-Time
LN-103669,3,882.64,871.7,On-Time
LN-103669,4,882.64,872.46,On-Time
LN-103669,5,882.64,875.56,On-Time
LN-103669,6,882.64,870.32,On-Time
LN-103669,7,882.64,869.98,On-Time
LN-103669,8,882.64,870.71,On-Time
LN-103669,9,882.64,881.0,On-Time
LN-103669,10,882.64,867.75,On-Time
LN-103669,11,882.64,868.35,On-Time
LN-103669,12,882.64,867.63,On-Time
LN-103670,1,183.64,180.91,On-Time
LN-103670,2,183.64,183.53,On-Time
LN-103670,3,183.64,183.33,On-Time
LN-103670,4,183.64,182.95,Late
LN-103670,5,183.64,181.25,On-Time
LN-103670,6,183.64,182.57,On-Time
LN-103670,7,183.64,182.95,On-Time
LN-103670,8,183.64,182.86,On-Time
LN-103670,9,183.64,180.44,On-Time
LN-103670,10,183.64,182.96,On-Time
LN-103670,11,183.64,180.99,Late
LN-103670,12,183.64,181.03,On-Time
LN-103671,1,837.16,833.05,On-Time
LN-103671,2,837.16,831.62,On-Time
LN-103671,3,837.16,,Missed
LN-103671,4,837.16,0.0,Missed
LN-103671,5,837.16,0.0,Missed
LN-103671,6,837.16,826.09,On-Time
LN-103671,7,837.16,836.23,On-Time
LN-103671,8,837.16,0.0,Missed
LN-103671,9,837.16,820.79,On-Time
LN-103671,10,837.16,832.59,On-Time
LN-103671,11,837.16,825.52,On-Time
LN-103671,12,837.16,,Missed
LN-103672,1,530.12,0.0,Missed
LN-103672,2,530.12,521.08,On-Time
LN-103672,3,530.12,528.65,On-Time
LN-103672,4,530.12,524.31,On-Time
LN-103672,5,530.12,522.27,On-Time
LN-103672,6,530.12,528.14,On-Time
LN-103672,7,530.12,528.15,On-Time
LN-103672,8,530.12,523.11,On-Time
LN-103672,9,530.12,522.26,On-Time
LN-103672,10,530.12,522.7,On-Time
LN-103672,11,530.12,527.32,On-Time
LN-103672,12,530.12,522.02,Late
LN-103673,1,260.39,255.33,On-Time
LN-103673,2,260.39,260.23,On-Time
LN-103673,3,260.39,257.58,On-Time
LN-103673,4,260.39,259.75,On-Time
LN-103673,5,260.39,258.23,LATE
LN-103673,6,260.39,255.35,On-Time
LN-103673,7,260.39,260.23,Late
LN-103673,8,260.39,257.67,On-Time
LN-103673,9,260.39,255.98,On-Time
LN-103673,10,260.39,260.24,On-Time
LN-103673,11,260.39,258.39,On-Time
LN-103673,12,260.39,258.81,On-Time
LN-103674,1,355.46,352.39,Late
LN-103674,2,355.46,350.67,On-Time
LN-103674,3,355.46,352.62,On-Time
LN-103674,4,355.46,352.19,On-Time
LN-103674,5,355.46,348.57,On-Time
LN-103674,6,355.46,351.8,On-Time
LN-103674,7,355.46,348.52,On-Time
LN-103674,8,355.46,349.07,On-Time
LN-103674,9,355.46,349.46,On-Time
LN-103674,10,355.46,350.63,On-Time
LN-103674,11,355.46,352.0,On-Time
LN-103674,12,355.46,351.48,On-Time
LN-103675,1,299.69,297.92,Late
LN-103675,2,299.69,295.1,On-Time
LN-103675,3,299.69,295.77,On-Time
LN-103675,4,299.69,295.94,On-Time
LN-103675,5,299.69,297.68,On-Time
LN-103675,6,299.69,294.17,On-Time
LN-103675,7,299.69,295.87,On-Time
LN-103675,8,299.69,295.32,On-Time
LN-103675,9,299.69,298.5,Late
LN-103675,10,299.69,294.01,On-Time
LN-103675,11,299.69,296.16,On-Time
LN-103675,12,299.69,297.01,On-Time
LN-103676,1,358.68,352.71,On-Time
LN-103676,2,358.68,0.0,Missed
LN-103676,3,358.68,352.36,Late
LN-103676,4,358.68,351.52,On-Time
LN-103676,5,358.68,353.72,On-Time
LN-103676,6,358.68,353.73,On-Time
LN-103676,7,358.68,353.7,ON-TIME
LN-103676,8,358.68,353.03,On-Time
LN-103676,9,358.68,357.99,On-Time
LN-103676,10,358.68,357.45,On-Time
LN-103676,11,358.68,351.56,On-Time
LN-103676,12,358.68,352.1,On-Time
LN-103677,1,342.3,341.97,On-Time
LN-103677,2,342.3,339.53,On-Time
LN-103677,3,342.3,339.45,On-Time
LN-103677,4,342.3,341.25,On-Time
LN-103677,5,342.3,342.27,On-Time
LN-103677,6,342.3,342.28,On-Time
LN-103677,7,342.3,337.39,On-Time
LN-103677,8,342.3,339.58,On-Time
LN-103677,9,342.3,338.41,On-Time
LN-103677,10,342.3,339.08,Late
LN-103677,11,342.3,339.59,On-Time
LN-103677,12,342.3,336.71,On-Time
LN-103678,1,328.48,326.04,On-Time
LN-103678,2,328.48,322.76,late
LN-103678,3,328.48,324.9,On-Time
LN-103678,4,328.48,325.17,On-Time
LN-103678,5,328.48,326.82,On-Time
LN-103678,6,328.48,323.48,On-Time
LN-103678,7,328.48,327.46,On-Time
LN-103678,8,328.48,326.07,On-Time
LN-103678,9,328.48,325.74,On-Time
LN-103678,10,328.48,326.12,On-Time
LN-103678,11,328.48,324.61,On-Time
LN-103678,12,328.48,324.53,On-Time
LN-103679,1,628.99,618.2,On-Time
LN-103679,2,628.99,0.0,Missed
LN-103679,3,628.99,0.0,Missed
LN-103679,4,628.99,621.29,Late
LN-103679,5,628.99,0.0,Missed
LN-103679,6,628.99,,Missed
LN-103679,7,628.99,623.79,On-Time
LN-103679,8,628.99,623.75,On-Time
LN-103679,9,628.99,,Missed
LN-103679,10,628.99,619.76,On-Time
LN-103679,11,628.99,0.0,Missed
LN-103679,12,628.99,628.7,Late
LN-103680,1,2366.16,2324.65,On-Time
LN-103680,2,2366.16,2361.5,On-Time
LN-103680,3,2366.16,2340.12,On-Time
LN-103680,4,2366.16,2330.08,Late
LN-103680,5,2366.16,2321.74,On-Time
LN-103680,6,2366.16,2335.42,On-Time
LN-103680,7,2366.16,2339.53,On-Time
LN-103680,8,2366.16,2350.05,On-Time
LN-103680,9,2366.16,2357.74,On-Time
LN-103680,10,2366.16,2343.66,On-Time
LN-103680,11,2366.16,2344.09,On-Time
LN-103680,12,2366.16,2323.0,on-time
LN-103681,1,279.99,275.05,On-Time
LN-103681,2,279.99,276.47,On-Time
LN-103681,3,279.99,274.5,On-Time
LN-103681,4,279.99,277.27,On-Time
LN-103681,5,279.99,,Missed
LN-103681,6,279.99,,Missed
LN-103681,7,279.99,0.0,Missed
LN-103681,8,279.99,,Missed
LN-103681,9,279.99,278.64,On-Time
LN-103681,10,279.99,276.07,On-Time
LN-103681,11,279.99,0.0,Missed
LN-103681,12,279.99,277.69,Late
LN-103682,1,1082.95,1063.83,On-Time
LN-103682,2,1082.95,1070.6,On-Time
LN-103682,3,1082.95,1066.39,On-Time
LN-103682,4,1082.95,1073.52,On-Time
LN-103682,5,1082.95,1072.5,On-Time
LN-103682,6,1082.95,1075.0,On-Time
LN-103682,7,1082.95,1065.65,On-Time
LN-103682,8,1082.95,1067.25,On-Time
LN-103682,9,1082.95,1067.54,On-Time
LN-103682,10,1082.95,1066.49,On-Time
LN-103682,11,1082.95,1074.32,On-Time
LN-103682,12,1082.95,1074.72,On-Time
LN-103683,1,344.99,338.56,On-Time
LN-103683,2,344.99,340.33,On-Time
LN-103683,3,344.99,340.14,On-Time
LN-103683,4,344.99,339.69,On-Time
LN-103683,5,344.99,344.72,On-Time
LN-103683,6,344.99,344.58,On-Time
LN-103683,7,344.99,339.41,On-Time
LN-103683,8,344.99,339.61,ON-TIME
LN-103683,9,344.99,344.69,On-Time
LN-103683,10,344.99,341.82,On-Time
LN-103683,11,344.99,339.11,On-Time
LN-103683,12,344.99,344.67,On-Time
LN-103684,1,553.75,542.8,On-Time
LN-103684,2,553.75,546.26,On-Time
LN-103684,3,553.75,543.86,On-Time
LN-103684,4,553.75,552.44,On-Time
LN-103684,5,553.75,544.01,On-Time
LN-103684,6,553.75,549.35,On-Time
LN-103684,7,553.75,544.21,On-Time
LN-103684,8,553.75,553.24,On-Time
LN-103684,9,553.75,549.21,On-Time
LN-103684,10,553.75,547.66,Late
LN-103684,11,553.75,544.87,On-Time
LN-103684,12,553.75,550.07,On-Time
LN-103685,1,403.6,402.34,On-Time
LN-103685,2,403.6,402.71,On-Time
LN-103685,3,403.6,399.56,On-Time
LN-103685,4,403.6,402.36,Late
LN-103685,5,403.6,403.29,Late
LN-103685,6,403.6,398.11,On-Time
LN-103685,7,403.6,399.14,On-Time
LN-103685,8,403.6,399.99,On-Time
LN-103685,9,403.6,396.47,On-Time
LN-103685,10,403.6,400.71,On-Time
LN-103685,11,403.6,400.96,On-Time
LN-103685,12,403.6,402.16,On-Time
LN-103686,1,458.53,451.3,On-Time
LN-103686,2,458.53,451.4,On-Time
LN-103686,3,458.53,455.3,On-Time
LN-103686,4,458.53,455.11,On-Time
LN-103686,5,458.53,452.71,On-Time
